Introducción al Capítulo 2 Historia de Epidemias (Tarjetas de Memoria de Coronavirus)|TODO
¿Por qué es importante estudiar las epidemias que han ocurrido en el pasado? (Tarjetas de Memoria de Coronavirus)|TODO
